site,source_id,league,date,kickoff,home_team,away_team,market,pick,p1,p2,p3,note,scraped_at
eaglepredict,8558089,Premier League,2026-08-30,18:30,Manchester United,Ipswich Town,over_under,Over  2.5 Goals,,,,1.54,2026-08-29T03:25:56Z
eaglepredict,8548726,Ligue 1,2026-08-30,16:00,Paris,Nice,1x2,Paris Win,,,,2.00,2026-08-29T03:25:56Z
eaglepredict,8548726,Ligue 1,2026-08-30,16:00,Paris,Nice,over_under,Over  2.5 Goals,,,,1.92,2026-08-29T03:25:56Z
eaglepredict,8548628,Ligue 1,2026-08-30,18:15,Rennes,Le Mans,1x2,Rennes Win,,,,1.38,2026-08-29T03:25:56Z
eaglepredict,8548628,Ligue 1,2026-08-30,18:15,Rennes,Le Mans,over_under,Over  2.5 Goals,,,,1.44,2026-08-29T03:25:56Z
eaglepredict,8572284,Bundesliga,2026-08-30,16:30,Freiburg,Werder Bremen,1x2,Freiburg Win,,,,1.84,2026-08-29T03:25:56Z
eaglepredict,8572284,Bundesliga,2026-08-30,16:30,Freiburg,Werder Bremen,over_under,Over  2.5 Goals,,,,1.67,2026-08-29T03:25:56Z
eaglepredict,8570451,La Liga,2026-08-30,18:00,Real Madrid,Málaga CF,1x2,Real Madrid Win,,,,1.15,2026-08-29T03:25:56Z
eaglepredict,8570451,La Liga,2026-08-30,18:00,Real Madrid,Málaga CF,over_under,Over  2.5 Goals,,,,1.27,2026-08-29T03:25:56Z
eaglepredict,8574306,Primeira Liga,2026-08-30,20:00,Casa Pia,Moreirense FC,1x2,Casa Pia Win,,,,1.67,2026-08-29T03:25:56Z
eaglepredict,8545081,Serie A,2026-08-30,21:45,Lazio,Genoa,1x2,Lazio Win,,,,1.83,2026-08-29T03:25:56Z
eaglepredict,8545073,Serie A,2026-08-30,21:45,Cagliari,Internazionale,1x2,Internazionale Win,,,,1.32,2026-08-29T03:25:56Z
eaglepredict,8545073,Serie A,2026-08-30,21:45,Cagliari,Internazionale,over_under,Over  2.5 Goals,,,,1.82,2026-08-29T03:25:56Z
eaglepredict,8545083,Serie A,2026-08-31,19:30,Lecce,Roma,1x2,Roma Win,,,,1.58,2026-08-29T03:25:56Z
eaglepredict,8545083,Serie A,2026-08-31,19:30,Lecce,Roma,over_under,Over  2.5 Goals,,,,1.92,2026-08-29T03:25:56Z
eaglepredict,8545085,Serie A,2026-08-31,21:45,Atalanta,Bologna,1x2,Atalanta Win,,,,1.76,2026-08-29T03:25:56Z
eaglepredict,8545085,Serie A,2026-08-31,21:45,Atalanta,Bologna,over_under,Over  2.5 Goals,,,,1.67,2026-08-29T03:25:56Z
eaglepredict,8570432,La Liga,2026-08-31,20:30,Osasuna,Getafe,1x2,Osasuna Win,,,,1.99,2026-08-29T03:25:56Z
eaglepredict,8570553,La Liga,2026-08-31,22:30,Barcelona,Rayo Vallecano,1x2,Barcelona Win,,,,1.15,2026-08-29T03:25:56Z
eaglepredict,8570553,La Liga,2026-08-31,22:30,Barcelona,Rayo Vallecano,over_under,Over  2.5 Goals,,,,1.25,2026-08-29T03:25:56Z
eaglepredict,8558058,Premier League,2026-08-31,22:00,Aston Villa,Arsenal,1x2,Arsenal Win,,,,1.43,2026-08-29T03:25:56Z
eaglepredict,8558058,Premier League,2026-08-31,22:00,Aston Villa,Arsenal,over_under,Over  2.5 Goals,,,,1.73,2026-08-29T03:25:56Z
eaglepredict,8574263,Primeira Liga,2026-08-31,22:15,Sporting Braga,Vitória Guimarães,1x2,Sporting Braga Win,,,,1.63,2026-08-29T03:25:56Z
eaglepredict,8574263,Primeira Liga,2026-08-31,22:15,Sporting Braga,Vitória Guimarães,over_under,Over  2.5 Goals,,,,1.83,2026-08-29T03:25:56Z
eaglepredict,8574259,Primeira Liga,2026-08-31,22:15,Benfica,GD Estoril Praia,1x2,Benfica Win,,,,1.14,2026-08-29T03:25:56Z
eaglepredict,8574259,Primeira Liga,2026-08-31,22:15,Benfica,GD Estoril Praia,over_under,Over  2.5 Goals,,,,1.27,2026-08-29T03:25:56Z
eaglepredict,8572564,Bundesliga,2026-08-29,16:30,Union Berlin,Eintracht Frankfurt,over_under,Over  2.5 Goals,,,,1.57,2026-08-29T03:25:56Z
eaglepredict,8572537,Bundesliga,2026-08-29,16:30,Köln,Hoffenheim,over_under,Over  2.5 Goals,,,,1.41,2026-08-29T03:25:56Z
eaglepredict,8558093,Premier League,2026-08-30,16:00,Sunderland,Fulham,over_under,Over  2.5 Goals,,,,1.95,2026-08-29T03:25:56Z
eaglepredict,8548615,Ligue 1,2026-08-30,21:45,Monaco,Olympique Marseille,over_under,Over  2.5 Goals,,,,1.44,2026-08-29T03:25:56Z
eaglepredict,8572562,Bundesliga,2026-08-30,18:30,Augsburg,Schalke 04,over_under,Over  2.5 Goals,,,,1.62,2026-08-29T03:25:56Z
eaglepredict,8574393,Primeira Liga,2026-08-30,17:30,CD Nacional,Estrela Amadora,over_under,Over  2.5 Goals,,,,1.87,2026-08-29T03:25:56Z
eaglepredict,8570479,La Liga,2026-08-30,22:30,Celta de Vigo,Athletic Bilbao,over_under,Over  2.5 Goals,,,,1.98,2026-08-29T03:25:56Z
